Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TSPracticeFormPositive,Chrome 142.0.7444.176,,,27-11-2025 20:53:39,27-11-2025 20:57:34,"3m - 54,354s",FAILED
,,,,,,,
Test Cases/Positive/Case01-8-P1 Success Submit Practice Form,Chrome 142.0.7444.176,Sebagai Sample,,27-11-2025 20:53:40,27-11-2025 20:54:58,"1m - 17,941s",FAILED
"DATA BINDING - {""Firstname"":""Awal"",""DateOfBirth"":""17 Aug 1945"",""FilePathInputBr..."":""/Data Files/Images/person-dummy.jpg"",""CurrentAddress"":""Sample Address A"",""MobileNumber"":""0858567891"",""State"":""NCR"",""Lastname"":""Akhir"",""City"":""Delhi"",""Subjects"":""Math"",""EmailAddress"":""email@email.com""}",,,,,,,
"openBrowser("""")",Chrome 142.0.7444.176,,,27-11-2025 20:53:41,27-11-2025 20:53:44,"2,797s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 142.0.7444.176,,,27-11-2025 20:53:44,27-11-2025 20:54:10,"25,985s",PASSED
delay(2),Chrome 142.0.7444.176,,,27-11-2025 20:54:10,27-11-2025 20:54:12,"2,032s",PASSED
maximizeWindow(),Chrome 142.0.7444.176,,,27-11-2025 20:54:12,27-11-2025 20:54:12,"0,065s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_firstName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:54:12,27-11-2025 20:54:12,"0,339s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_firstName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:54:12,27-11-2025 20:54:13,"0,335s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_firstName""), Firstname)",Chrome 142.0.7444.176,,,27-11-2025 20:54:13,27-11-2025 20:54:14,"0,773s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Name_lastName""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:54:14,27-11-2025 20:54:14,"0,252s",PASSED
"verifyElementVisible(findTestObject(""Page_DEMOQA/input_Name_lastName""), STOP_ON_FAILURE)",Chrome 142.0.7444.176,,,27-11-2025 20:54:14,27-11-2025 20:54:14,"0,256s",PASSED
"setText(findTestObject(""Page_DEMOQA/input_Name_lastName""), Lastname)",Chrome 142.0.7444.176,,,27-11-2025 20:54:14,27-11-2025 20:54:15,"0,638s",PASSED
"verifyElementPresent(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:54:15,27-11-2025 20:54:15,"0,259s",PASSED
"scrollToElement(findTestObject(""Page_DEMOQA/input_Email_userEmail""), 8)",Chrome 142.0.7444.176,,,27-11-2025 20:54:15,27-11-2025 20:54:15,"0,275s",PASSED
